text,label
Can I have it delivered on the date I need it delivered?,card_delivery_estimate
"Hello, I have a pending transaction in my account due to an ATM machine that wasn't working. In any case if the transaction goes through, after how long can I get my money back?",pending_cash_withdrawal
Is there any way i get a disposable virtual card as well?,get_disposable_virtual_card
I tried to make a payment with my card and it was declined. Why is it pending?,pending_card_payment
I have a fee and I don't know why,card_payment_fee_charged
Any charges applicable for new card?,contactless_not_working
Do i have to top-up with my credit card before I can transfer?,topping_up_by_card
Can this app take my salary?,receiving_money
Why was I charged a higher exchange rate when I bought something abroad?,card_payment_wrong_exchange_rate
The app isn't showing my transactions,transfer_not_received_by_recipient
I returned something to a  store but can't see my refund.,Refund_not_showing_up
My contactless is non-functional.,contactless_not_working
How to edit personal details?,edit_personal_details
Could you explain your rules for ATM fees?,cash_withdrawal_charge
I want to top up by cheque,top_up_by_cash_or_cheque
I have transferred some money but the balance hasn't changed,balance_not_updated_after_bank_transfer
The top-up verification code is not visible.,verify_top_up
Why are there fees for using a card?,card_payment_fee_charged
I've been waiting for a refund to show up and I don't see it on my statement yet.,Refund_not_showing_up
"I need assistance finding out why I am unable to top-up my card, it keeps getting refused.  It is extremely imperative I get this resolved quickly.",top_up_failed
I need to move money from another bank to this account.,transfer_into_account
How do I switch to a different currency?,exchange_via_app
How can I get a card sent to China?,card_about_to_expire
Payment I did not make.,card_payment_not_recognised
"When I top-up, the app reverts it.",top_up_reverted
Can I get money in my home currency at an ATM? I'm on vacation and don't have cash with me. This is cause for a bit of concern. Is it possible to withdraw here without additional cost?,wrong_exchange_rate_for_cash_withdrawal
Is auto top up a provided service?,automatic_top_up
What kind of cards an currency do you support?,supported_cards_and_currencies
How long does it take for me to get my new card?,card_arrival
A while ago i requested a refund from a seller. I keep checking my statement but I have not been refunded yet. I'm confused why i haven't gotten my money back yet but I need your help getting it please.,Refund_not_showing_up
The transfer on my account is not showing up.,balance_not_updated_after_bank_transfer
When did you start charging to make a withdrawal? How much is it now? I always thought it was free.,cash_withdrawal_charge
My top up says it is still pending,pending_top_up
Please tell me where I can update my details since I moved.,edit_personal_details
Do I have a say when it's delivered?,card_delivery_estimate
I see a duplicate payment.,transaction_charged_twice
There is a direct debit charge on my account that I don't recognize.,direct_debit_payment_not_recognised
Where can I find Mastercard ATMs?,atm_support
I would like to use one of my cards for a family member. Is that allowed?,getting_spare_card
My top-up has not posted.,pending_top_up
Can I use this app to exchange currencies?,exchange_via_app
I keep checking my statements but nothing shows up.I requested a refund a long time ago but seems like it's not submitting my account for some reason. Can you please help me get the money back from the seller for me,Refund_not_showing_up
"I'm waiting for a transfer from the US, how much longer?",transfer_timing
"My new card isn't in my app, how do I get it in there?",card_linking
How long do top-ups take to go through,pending_top_up
Can cards be delivered? Where?,order_physical_card
What currencies do you accept for adding money to my account?,supported_cards_and_currencies
What is the expected delivery date for my card?,card_arrival
I made a transaction this morning but I need to revert it now.,cancel_transfer
Can I have my account add money automatically in certain intervals?,automatic_top_up
Is it possible to have a discount for exchanging currency frequently?,exchange_charge
Which countries do you work with?,country_support
Tell me why my card payment would be reverted.,reverted_card_payment?
Why did I get charged more for using my card?,card_payment_fee_charged
Is there a limit to how much I can top-up?,top_up_limits
"It says ""pending payment?"" Why is it saying this?",pending_card_payment
I'm sure I have enough money so why didn't the store accept my card?,declined_card_payment
I made a payment but it was returned.,reverted_card_payment?
why was i chargged,transfer_fee_charged
I need more physical cards than I have right now!,getting_spare_card
Can i have a virtual card?,getting_virtual_card
The store card reader would not accept my card.,declined_card_payment
I tried to buy something online yesterday and was told declined. I got the same error today after trying again. What is the problem?,declined_transfer
What is the significance of verifying the top-up?,verify_top_up
I was charged several times for something,transaction_charged_twice
I need urgent help. I realize I sent my payment to the wrong account number. I made a typo. Please cancel the transfer immediately. I cannot do anything from the app.,cancel_transfer
Where can I use my Mastercard?,card_acceptance
What can you tell me about the card PIN?,get_physical_card
How do I cancel a recent transfer?,cancel_transfer
How long do transfers typically take? Is there a way of speeding the process up? My friend needs the money I sent her desperately.,transfer_not_received_by_recipient
